positive,was an outrageous over the top action movie, but what else would you expect with that cast
positive,went to  today! such a nice movie! sweet, hilarious and lovely! grate cast! a must see! :d
positive, was a hilarious movie. :d
positive,just watched .. what a funny movie.. :)
positive, movie was surprisingly entertaining xd
positive,just saw  starring  & . i feel good. what a film. turned my day around :)
positive,lmfao !!!!!  ( the movie ) funny as hell.
positive,if i was single id loveee to have a story lik "" movie happeneedd!! they had soo much fun and shit!
positive,i aaabsolutely loved the movie "" ... i highly reccommend it. it was hilarious
positive, , a movie you gotta watch !!!
positive,"" ftw ....such a cute movie....
positive,awwwwwwwwwww,  is just  a really adorable film, i love it.
positive,i want to watch  again. that was a great movie.
positive, defiantly one of my new favorite movies :) it was amazingg
positive, is such a touching movie.. in a crazy 'sexual-sweet' kinda way :')
positive,watching  online the movie is so cute and hot it's the best romatic comedy i've seen in the past couple of years
positive,i ♥ . great movie.
positive, was the cutest fucking movie #ilyjustin
positive,just saw '' with ryan reynolds & jason bateman.  hilarious!!  so funny. thanks for the quality comedy entertainment.
positive, was hysterical!!!! would totally go see it again!
positive,ahah  was hellah funny :p
positive,just saw and laughed my butt off probably the funniest movie i've seen
positive, could potentially be my new fav movie... #toomanylols #marrymeryanreynolds
positive, completely exceeded my expectations!!! such a funny movie!
positive,saw the movie on saturday and i highly recommend, it was freaking hilarious!
positive, was funny as crap
positive,"" is a funny movie that has some very poignant points. definitely worth watching.
positive,can't stop thinking about how amazing  was, i wanna see it again and again and again
positive, is the cutest movie ive ever seen!
positive,and by the way,  was a good movie; definitely funny
positive, was the best movie i've seen all summer
positive,back from .  well done, somewhat predictable, with really good performances, especially by all of the men.  2 thumbs up.
positive,. is the fckn best!!
positive, was so sweet, loved it
positive, was the best movie ever soo cutee.
positive, has to be the cuttest movie created !
positive, is actually a good movie, i recommend it :p
positive,i can't stop thinking about how much i loved .
positive,new favourite movie:  <3
positive,i watched "" new favorite movieee <3 that movie is badass (;
positive, was awesome. so awesome, in fact, that i cut my face in surprise at one point. that's pretty awesome, folks.
positive, = best movie i've seen in a long time
positive,saw  yesterday! i loved it! can't wait til it comes out on dvd...
positive, is by far the funniest movie i've seen all year #worththemoney
positive, is a great movie, gripping and shocking... well worth a watch..!
positive,just saw devil's double. possibly the best film i have seen this year so far! and dominic cooper deserves that gold man for the performance.
positive,another good one to watch! - 
positive,oooh i seen this movie called  ...i loved it!! dope! i recommend a go see
positive,just saw . fucking disturbing and a great movie. everyone should go watch.
positive,amazed by the performance in 
positive, is an amazing film. best i've seen in such a long time. dominic cooper is absolutely fantastic. oscar worthy
positive,wow. is brutal. tamahori's best since the edge. performance is jaw dropping. design top notch. everybody on their a" game.
positive,just caught the movie devil's double. absolutely amazing film. highly recommend it. the acting is phenomenal.
positive,oh yea saw  last night. amazing movie. def a must see. i'm sure dominic cooper will be nominated for it.
positive,recommeding movie .  beautifully done.
positive, 3: just pure epicness. best of the 3 and best special effects ever! #wow #epic
positive, = 2 hours and 27 mins of orgasmic pleasure!
positive,i feel like watching  :s that movie is the shit. great storyline and action scenes
positive,wow is another word of incredible, cool, awesome, amazing, remarkable, masterpiece, etc. for 
positive, in 3d really worth every penny!
positive, is fucking freaky awesome!!!
positive, really insane fx! love it!
positive, the best movie that ever i watched :3 . really,damn
positive, is freaking awesome (♥-̮♥)
positive, was ...awkwardly awesome xd
positive,no words can describe the awesomeness of !
positive, is the greatest movie, i've ever watch.... (y)
positive,just done watching . i wonder if there's any movie that can beat this one? best movie ever made 'till this very second.
positive, totally awesome!!
positive,, the best visual effect i've ever see. i love this film so muchhhhhh!!!!!!
positive,just saw horrible  bosses. so funny! defo cheered me up! :)
positive,thoroughly enjoyed escaping the heat by watching "." def one of the funniest movies i've seen in a long time!
positive,"" was to funny! i must see that movie again! to funny!!!
positive, is fucking hilarious !!!!! haven't laughed that hard ever !!!! #bestmovie
positive,holy dicks..  is funny as fuck!!!
positive, was everything i hoped for and wanted and more. if i can just keep charlie day forever, that'd be great, thanks!
positive,i wanna watch  again
positive,watching  now that's some funny shitt!! lmfao....
positive,4 thumbs up to , too fuckin funny
positive,home, was at abc watched '' waw i love this movie, it's so funny. had a great time w/ rinade, assil, sara & perla (: ♥
positive,'' was really funny, like really funny. go see it.
positive, was so effing funny!!!
positive,i love this movie " " #toofunny ! omd my stomach hurts.
positive, has got to be one of the funniest movies ive ever seen :)  #lmao
positive,omg!!  is awesome. omg!!! i can't believe i waited this long to watch the movie.
positive,went to the cinema today with some good friends and we watch . omg so pretty funny movie. we laught so much together. i love
positive,ha..ha..ha..ho..ho..ho.. :d awesomely cool
positive, is awesome #fact
positive,going to see  again! such a good film :)
positive,actually just nearly died laughing at - hilarious! love
positive,watched  today :) is really a great show
positive, was exceptionally brilliant.
positive, was fucking nice please .
positive,'' - one hell of a movie... worth watching.
positive,finished watchin .. and i gotta say, its a hell of a movie xd
positive, is an extremely funny film ,,i recommend everyone go see this film :)
positive,just saw . it was amazing. go see it. now. #doit
positive, was a damn good one
positive,two thumbs up for . exceeded my expectations, good prequel and plays beautifully on emotions.
positive,i'm happy to say  is the best movie i have ever seen.
positive, was really good... a well made film :)
positive,the  is a great movie. (finally!) reconciling great action scenes and solid content #apeswillrise
positive,the  was damn good! its always so refreshing to see great movie!
positive,went to the theater and saw .  another good action movie and again better than i thought it would be.
positive, (2011): very well done and insanely epic. most definitely my favorite film of this year so far or possibly...
positive,omg, watched "the " last night, it was amazing i love it
positive,i saw  the other day it was really good! i would totally see it again 6 ^.^
positive, was an awesome movie! throughly enjoyed myself.
positive, it was fantastic!
positive, was insane! actually loved every minute of it! <3 was too awesome, loved it.
positive, was great. awesome acting and i loved the costumes.
positive,just saw , absolutely brilliant! loved the sneak peek at the end of the movie. #marvel
positive, was incredible; brilliant fun and great performances by all
positive,back at the hotel from seeing . excellent & incredible film. definitely 5/5. #floridatrip2011
positive, was pretty tasty.
positive, really was fantastic! worth the wait! plus, he's a right hottie!
positive,thoroughly enjoyed . the characters and performances were much better than the story.
positive, was better than i thought! was cool seeing an old friend :)
positive, turned out to be better then a thought. wicked style, great characters, smooth story and great action.
